fecha;hora;datatime;recibidos;contestados;abandonados;tmo (segundos);hora numero;dia de semana;fin de semana;mes;temporada;feriados;Horario laboral tipico
01-01-2024;21:00:00;01-01-2024 21:00;72;71;1;262;21;0;0;1;1;1;0
01-01-2024;22:00:00;01-01-2024 22:00;71;71;0;211;22;0;0;1;1;1;0
01-01-2024;23:00:00;01-01-2024 23:00;44;44;0;237;23;0;0;1;1;1;0
02-01-2024;0:00:00;02-01-2024 0:00;18;18;0;237;0;1;0;1;1;0;0
02-01-2024;1:00:00;02-01-2024 1:00;5;5;0;250;1;1;0;1;1;0;0
02-01-2024;2:00:00;02-01-2024 2:00;3;3;0;244;2;1;0;1;1;0;0
02-01-2024;4:00:00;02-01-2024 4:00;1;1;0;107;4;1;0;1;1;0;0
02-01-2024;5:00:00;02-01-2024 5:00;3;3;0;178;5;1;0;1;1;0;0
02-01-2024;6:00:00;02-01-2024 6:00;11;11;0;207;6;1;0;1;1;0;0
02-01-2024;7:00:00;02-01-2024 7:00;25;25;0;279;7;1;0;1;1;0;0
02-01-2024;8:00:00;02-01-2024 8:00;97;97;0;218;8;1;0;1;1;0;1
02-01-2024;9:00:00;02-01-2024 9:00;171;171;0;255;9;1;0;1;1;0;1
02-01-2024;10:00:00;02-01-2024 10:00;233;230;3;245;10;1;0;1;1;0;1
02-01-2024;11:00:00;02-01-2024 11:00;259;252;7;276;11;1;0;1;1;0;1
02-01-2024;12:00:00;02-01-2024 12:00;279;274;5;271;12;1;0;1;1;0;1
02-01-2024;13:00:00;02-01-2024 13:00;181;177;4;292;13;1;0;1;1;0;1
02-01-2024;14:00:00;02-01-2024 14:00;179;178;1;263;14;1;0;1;1;0;1
02-01-2024;15:00:00;02-01-2024 15:00;183;183;0;247;15;1;0;1;1;0;1
02-01-2024;16:00:00;02-01-2024 16:00;150;150;0;266;16;1;0;1;1;0;1
02-01-2024;17:00:00;02-01-2024 17:00;191;191;0;285;17;1;0;1;1;0;1
02-01-2024;18:00:00;02-01-2024 18:00;141;140;1;261;18;1;0;1;1;0;0
02-01-2024;19:00:00;02-01-2024 19:00;107;104;3;269;19;1;0;1;1;0;0
02-01-2024;20:00:00;02-01-2024 20:00;126;125;1;248;20;1;0;1;1;0;0
02-01-2024;21:00:00;02-01-2024 21:00;120;112;8;274;21;1;0;1;1;0;0
02-01-2024;22:00:00;02-01-2024 22:00;87;86;1;255;22;1;0;1;1;0;0
02-01-2024;23:00:00;02-01-2024 23:00;28;28;0;316;23;1;0;1;1;0;0
03-01-2024;0:00:00;03-01-2024 0:00;8;8;0;250;0;2;0;1;1;0;0
03-01-2024;1:00:00;03-01-2024 1:00;4;4;0;275;1;2;0;1;1;0;0
03-01-2024;2:00:00;03-01-2024 2:00;2;2;0;154;2;2;0;1;1;0;0
03-01-2024;4:00:00;03-01-2024 4:00;1;1;0;188;4;2;0;1;1;0;0
03-01-2024;5:00:00;03-01-2024 5:00;1;1;0;152;5;2;0;1;1;0;0
03-01-2024;6:00:00;03-01-2024 6:00;21;21;0;190;6;2;0;1;1;0;0
03-01-2024;7:00:00;03-01-2024 7:00;45;45;0;186;7;2;0;1;1;0;0
03-01-2024;8:00:00;03-01-2024 8:00;95;95;0;233;8;2;0;1;1;0;1
03-01-2024;9:00:00;03-01-2024 9:00;153;153;0;270;9;2;0;1;1;0;1
03-01-2024;10:00:00;03-01-2024 10:00;192;192;0;304;10;2;0;1;1;0;1
03-01-2024;11:00:00;03-01-2024 11:00;232;232;0;282;11;2;0;1;1;0;1
03-01-2024;12:00:00;03-01-2024 12:00;228;228;0;263;12;2;0;1;1;0;1
03-01-2024;13:00:00;03-01-2024 13:00;176;175;1;287;13;2;0;1;1;0;1
03-01-2024;14:00:00;03-01-2024 14:00;160;160;0;298;14;2;0;1;1;0;1
03-01-2024;15:00:00;03-01-2024 15:00;170;170;0;291;15;2;0;1;1;0;1
03-01-2024;16:00:00;03-01-2024 16:00;143;143;0;270;16;2;0;1;1;0;1
03-01-2024;17:00:00;03-01-2024 17:00;145;145;0;300;17;2;0;1;1;0;1
03-01-2024;18:00:00;03-01-2024 18:00;116;116;0;288;18;2;0;1;1;0;0
03-01-2024;19:00:00;03-01-2024 19:00;91;90;1;255;19;2;0;1;1;0;0
03-01-2024;20:00:00;03-01-2024 20:00;86;85;1;271;20;2;0;1;1;0;0
03-01-2024;21:00:00;03-01-2024 21:00;117;117;0;250;21;2;0;1;1;0;0
03-01-2024;22:00:00;03-01-2024 22:00;91;90;1;237;22;2;0;1;1;0;0
03-01-2024;23:00:00;03-01-2024 23:00;44;44;0;252;23;2;0;1;1;0;0
04-01-2024;0:00:00;04-01-2024 0:00;15;15;0;308;0;3;0;1;1;0;0
04-01-2024;1:00:00;04-01-2024 1:00;2;2;0;115;1;3;0;1;1;0;0
04-01-2024;2:00:00;04-01-2024 2:00;1;1;0;387;2;3;0;1;1;0;0
04-01-2024;3:00:00;04-01-2024 3:00;1;1;0;299;3;3;0;1;1;0;0
04-01-2024;4:00:00;04-01-2024 4:00;2;2;0;123;4;3;0;1;1;0;0
04-01-2024;5:00:00;04-01-2024 5:00;1;1;0;136;5;3;0;1;1;0;0
04-01-2024;6:00:00;04-01-2024 6:00;9;9;0;252;6;3;0;1;1;0;0
04-01-2024;7:00:00;04-01-2024 7:00;28;28;0;300;7;3;0;1;1;0;0
04-01-2024;8:00:00;04-01-2024 8:00;67;67;0;248;8;3;0;1;1;0;1
04-01-2024;9:00:00;04-01-2024 9:00;124;124;0;255;9;3;0;1;1;0;1
04-01-2024;10:00:00;04-01-2024 10:00;206;206;0;303;10;3;0;1;1;0;1
04-01-2024;11:00:00;04-01-2024 11:00;253;249;4;271;11;3;0;1;1;0;1
04-01-2024;12:00:00;04-01-2024 12:00;233;233;0;249;12;3;0;1;1;0;1
04-01-2024;13:00:00;04-01-2024 13:00;100;99;1;257;13;3;0;1;1;0;1
04-01-2024;15:00:00;04-01-2024 15:00;182;182;0;252;15;3;0;1;1;0;1
04-01-2024;16:00:00;04-01-2024 16:00;206;206;0;280;16;3;0;1;1;0;1
04-01-2024;17:00:00;04-01-2024 17:00;179;178;1;243;17;3;0;1;1;0;1
04-01-2024;18:00:00;04-01-2024 18:00;172;172;0;292;18;3;0;1;1;0;0
04-01-2024;19:00:00;04-01-2024 19:00;127;127;0;278;19;3;0;1;1;0;0
04-01-2024;20:00:00;04-01-2024 20:00;100;100;0;261;20;3;0;1;1;0;0
04-01-2024;21:00:00;04-01-2024 21:00;119;116;3;262;21;3;0;1;1;0;0
04-01-2024;22:00:00;04-01-2024 22:00;97;97;0;213;22;3;0;1;1;0;0
04-01-2024;23:00:00;04-01-2024 23:00;32;32;0;233;23;3;0;1;1;0;0
05-01-2024;0:00:00;05-01-2024 0:00;22;22;0;235;0;4;0;1;1;0;0
05-01-2024;1:00:00;05-01-2024 1:00;3;3;0;162;1;4;0;1;1;0;0
05-01-2024;2:00:00;05-01-2024 2:00;2;2;0;221;2;4;0;1;1;0;0
05-01-2024;3:00:00;05-01-2024 3:00;3;3;0;199;3;4;0;1;1;0;0
05-01-2024;4:00:00;05-01-2024 4:00;1;1;0;311;4;4;0;1;1;0;0
05-01-2024;5:00:00;05-01-2024 5:00;1;1;0;164;5;4;0;1;1;0;0
05-01-2024;6:00:00;05-01-2024 6:00;11;11;0;185;6;4;0;1;1;0;0
05-01-2024;7:00:00;05-01-2024 7:00;23;23;0;220;7;4;0;1;1;0;0
05-01-2024;8:00:00;05-01-2024 8:00;90;90;0;257;8;4;0;1;1;0;1
05-01-2024;9:00:00;05-01-2024 9:00;134;134;0;305;9;4;0;1;1;0;1
05-01-2024;10:00:00;05-01-2024 10:00;195;194;1;318;10;4;0;1;1;0;1
05-01-2024;11:00:00;05-01-2024 11:00;239;239;0;272;11;4;0;1;1;0;1
05-01-2024;12:00:00;05-01-2024 12:00;185;184;1;288;12;4;0;1;1;0;1
05-01-2024;13:00:00;05-01-2024 13:00;180;180;0;269;13;4;0;1;1;0;1
05-01-2024;14:00:00;05-01-2024 14:00;151;151;0;304;14;4;0;1;1;0;1
05-01-2024;15:00:00;05-01-2024 15:00;162;162;0;273;15;4;0;1;1;0;1
05-01-2024;16:00:00;05-01-2024 16:00;190;190;0;247;16;4;0;1;1;0;1
05-01-2024;17:00:00;05-01-2024 17:00;188;188;0;273;17;4;0;1;1;0;1
05-01-2024;18:00:00;05-01-2024 18:00;240;232;8;246;18;4;0;1;1;0;0
05-01-2024;19:00:00;05-01-2024 19:00;136;132;4;253;19;4;0;1;1;0;0
05-01-2024;20:00:00;05-01-2024 20:00;158;156;2;224;20;4;0;1;1;0;0
05-01-2024;21:00:00;05-01-2024 21:00;192;176;16;227;21;4;0;1;1;0;0
05-01-2024;22:00:00;05-01-2024 22:00;148;141;7;225;22;4;0;1;1;0;0
05-01-2024;23:00:00;05-01-2024 23:00;75;74;1;221;23;4;0;1;1;0;0
06-01-2024;0:00:00;06-01-2024 0:00;54;33;21;254;0;5;1;1;1;0;0
06-01-2024;1:00:00;06-01-2024 1:00;14;14;0;287;1;5;1;1;1;0;0
06-01-2024;2:00:00;06-01-2024 2:00;11;11;0;315;2;5;1;1;1;0;0
06-01-2024;3:00:00;06-01-2024 3:00;6;6;0;209;3;5;1;1;1;0;0
06-01-2024;4:00:00;06-01-2024 4:00;9;9;0;252;4;5;1;1;1;0;0
06-01-2024;5:00:00;06-01-2024 5:00;7;7;0;310;5;5;1;1;1;0;0
06-01-2024;6:00:00;06-01-2024 6:00;27;25;2;225;6;5;1;1;1;0;0
06-01-2024;7:00:00;06-01-2024 7:00;56;40;16;237;7;5;1;1;1;0;0
06-01-2024;8:00:00;06-01-2024 8:00;125;125;0;269;8;5;1;1;1;0;1
06-01-2024;9:00:00;06-01-2024 9:00;160;157;3;271;9;5;1;1;1;0;1
06-01-2024;10:00:00;06-01-2024 10:00;590;251;339;202;10;5;1;1;1;0;1
06-01-2024;11:00:00;06-01-2024 11:00;238;169;69;234;11;5;1;1;1;0;1
06-01-2024;12:00:00;06-01-2024 12:00;237;187;50;265;12;5;1;1;1;0;1
06-01-2024;13:00:00;06-01-2024 13:00;182;154;28;263;13;5;1;1;1;0;1
06-01-2024;14:00:00;06-01-2024 14:00;154;152;2;246;14;5;1;1;1;0;1
06-01-2024;15:00:00;06-01-2024 15:00;121;121;0;259;15;5;1;1;1;0;1
06-01-2024;16:00:00;06-01-2024 16:00;137;137;0;273;16;5;1;1;1;0;1
06-01-2024;17:00:00;06-01-2024 17:00;99;98;1;233;17;5;1;1;1;0;1
06-01-2024;18:00:00;06-01-2024 18:00;237;172;65;190;18;5;1;1;1;0;0
06-01-2024;19:00:00;06-01-2024 19:00;98;98;0;240;19;5;1;1;1;0;0
06-01-2024;20:00:00;06-01-2024 20:00;95;95;0;240;20;5;1;1;1;0;0
06-01-2024;21:00:00;06-01-2024 21:00;98;98;0;232;21;5;1;1;1;0;0
06-01-2024;22:00:00;06-01-2024 22:00;85;85;0;254;22;5;1;1;1;0;0
06-01-2024;23:00:00;06-01-2024 23:00;31;31;0;221;23;5;1;1;1;0;0
07-01-2024;0:00:00;07-01-2024 0:00;19;19;0;218;0;6;1;1;1;0;0
07-01-2024;1:00:00;07-01-2024 1:00;10;10;0;215;1;6;1;1;1;0;0
07-01-2024;2:00:00;07-01-2024 2:00;5;5;0;180;2;6;1;1;1;0;0
07-01-2024;3:00:00;07-01-2024 3:00;3;3;0;281;3;6;1;1;1;0;0
07-01-2024;4:00:00;07-01-2024 4:00;6;6;0;203;4;6;1;1;1;0;0
07-01-2024;5:00:00;07-01-2024 5:00;3;3;0;307;5;6;1;1;1;0;0
07-01-2024;6:00:00;07-01-2024 6:00;3;3;0;286;6;6;1;1;1;0;0
07-01-2024;7:00:00;07-01-2024 7:00;19;19;0;244;7;6;1;1;1;0;0
07-01-2024;8:00:00;07-01-2024 8:00;24;24;0;230;8;6;1;1;1;0;1
07-01-2024;9:00:00;07-01-2024 9:00;67;67;0;259;9;6;1;1;1;0;1
07-01-2024;10:00:00;07-01-2024 10:00;97;97;0;212;10;6;1;1;1;0;1
07-01-2024;11:00:00;07-01-2024 11:00;112;110;2;250;11;6;1;1;1;0;1
07-01-2024;12:00:00;07-01-2024 12:00;74;74;0;286;12;6;1;1;1;0;1
07-01-2024;13:00:00;07-01-2024 13:00;82;82;0;234;13;6;1;1;1;0;1
07-01-2024;14:00:00;07-01-2024 14:00;78;78;0;251;14;6;1;1;1;0;1
07-01-2024;15:00:00;07-01-2024 15:00;58;58;0;264;15;6;1;1;1;0;1
07-01-2024;16:00:00;07-01-2024 16:00;64;64;0;328;16;6;1;1;1;0;1
07-01-2024;17:00:00;07-01-2024 17:00;89;88;1;251;17;6;1;1;1;0;1
07-01-2024;18:00:00;07-01-2024 18:00;83;81;2;252;18;6;1;1;1;0;0
07-01-2024;19:00:00;07-01-2024 19:00;93;93;0;255;19;6;1;1;1;0;0
07-01-2024;20:00:00;07-01-2024 20:00;82;82;0;246;20;6;1;1;1;0;0
07-01-2024;21:00:00;07-01-2024 21:00;82;82;0;268;21;6;1;1;1;0;0
07-01-2024;22:00:00;07-01-2024 22:00;78;77;1;270;22;6;1;1;1;0;0
07-01-2024;23:00:00;07-01-2024 23:00;42;42;0;247;23;6;1;1;1;0;0
08-01-2024;0:00:00;08-01-2024 0:00;28;21;7;204;0;0;0;1;1;0;0
08-01-2024;1:00:00;08-01-2024 1:00;6;6;0;323;1;0;0;1;1;0;0
08-01-2024;2:00:00;08-01-2024 2:00;4;4;0;283;2;0;0;1;1;0;0
08-01-2024;6:00:00;08-01-2024 6:00;6;6;0;281;6;0;0;1;1;0;0
08-01-2024;7:00:00;08-01-2024 7:00;11;11;0;225;7;0;0;1;1;0;0
08-01-2024;8:00:00;08-01-2024 8:00;101;101;0;230;8;0;0;1;1;0;1
08-01-2024;9:00:00;08-01-2024 9:00;156;155;1;229;9;0;0;1;1;0;1
08-01-2024;10:00:00;08-01-2024 10:00;249;240;9;268;10;0;0;1;1;0;1
08-01-2024;11:00:00;08-01-2024 11:00;193;193;0;256;11;0;0;1;1;0;1
08-01-2024;12:00:00;08-01-2024 12:00;205;204;1;265;12;0;0;1;1;0;1
08-01-2024;13:00:00;08-01-2024 13:00;184;183;1;316;13;0;0;1;1;0;1
08-01-2024;14:00:00;08-01-2024 14:00;147;147;0;273;14;0;0;1;1;0;1
08-01-2024;15:00:00;08-01-2024 15:00;177;177;0;265;15;0;0;1;1;0;1
08-01-2024;16:00:00;08-01-2024 16:00;171;171;0;292;16;0;0;1;1;0;1
08-01-2024;17:00:00;08-01-2024 17:00;146;145;1;267;17;0;0;1;1;0;1
08-01-2024;18:00:00;08-01-2024 18:00;132;132;0;327;18;0;0;1;1;0;0
08-01-2024;19:00:00;08-01-2024 19:00;114;114;0;264;19;0;0;1;1;0;0
08-01-2024;20:00:00;08-01-2024 20:00;103;102;1;264;20;0;0;1;1;0;0
08-01-2024;21:00:00;08-01-2024 21:00;139;127;12;248;21;0;0;1;1;0;0
08-01-2024;22:00:00;08-01-2024 22:00;70;70;0;255;22;0;0;1;1;0;0
08-01-2024;23:00:00;08-01-2024 23:00;42;42;0;223;23;0;0;1;1;0;0
09-01-2024;0:00:00;09-01-2024 0:00;12;12;0;190;0;1;0;1;1;0;0
09-01-2024;1:00:00;09-01-2024 1:00;1;1;0;115;1;1;0;1;1;0;0
09-01-2024;2:00:00;09-01-2024 2:00;2;2;0;213;2;1;0;1;1;0;0
09-01-2024;5:00:00;09-01-2024 5:00;3;3;0;399;5;1;0;1;1;0;0
09-01-2024;6:00:00;09-01-2024 6:00;7;7;0;192;6;1;0;1;1;0;0
09-01-2024;7:00:00;09-01-2024 7:00;25;25;0;207;7;1;0;1;1;0;0
09-01-2024;8:00:00;09-01-2024 8:00;78;78;0;282;8;1;0;1;1;0;1
09-01-2024;9:00:00;09-01-2024 9:00;145;145;0;261;9;1;0;1;1;0;1
09-01-2024;10:00:00;09-01-2024 10:00;163;163;0;317;10;1;0;1;1;0;1
09-01-2024;11:00:00;09-01-2024 11:00;230;229;1;299;11;1;0;1;1;0;1
09-01-2024;12:00:00;09-01-2024 12:00;206;206;0;284;12;1;0;1;1;0;1
09-01-2024;13:00:00;09-01-2024 13:00;162;162;0;267;13;1;0;1;1;0;1
09-01-2024;14:00:00;09-01-2024 14:00;169;169;0;266;14;1;0;1;1;0;1
09-01-2024;15:00:00;09-01-2024 15:00;156;156;0;287;15;1;0;1;1;0;1
09-01-2024;16:00:00;09-01-2024 16:00;181;181;0;296;16;1;0;1;1;0;1
09-01-2024;17:00:00;09-01-2024 17:00;144;144;0;252;17;1;0;1;1;0;1
09-01-2024;18:00:00;09-01-2024 18:00;131;131;0;290;18;1;0;1;1;0;0
09-01-2024;19:00:00;09-01-2024 19:00;114;114;0;257;19;1;0;1;1;0;0
09-01-2024;20:00:00;09-01-2024 20:00;106;106;0;261;20;1;0;1;1;0;0
09-01-2024;21:00:00;09-01-2024 21:00;73;73;0;265;21;1;0;1;1;0;0
09-01-2024;22:00:00;09-01-2024 22:00;61;61;0;260;22;1;0;1;1;0;0
09-01-2024;23:00:00;09-01-2024 23:00;26;26;0;311;23;1;0;1;1;0;0
10-01-2024;0:00:00;10-01-2024 0:00;8;8;0;357;0;2;0;1;1;0;0
10-01-2024;1:00:00;10-01-2024 1:00;6;6;0;300;1;2;0;1;1;0;0
10-01-2024;2:00:00;10-01-2024 2:00;2;2;0;142;2;2;0;1;1;0;0
10-01-2024;5:00:00;10-01-2024 5:00;5;5;0;244;5;2;0;1;1;0;0
10-01-2024;6:00:00;10-01-2024 6:00;11;9;2;220;6;2;0;1;1;0;0
10-01-2024;7:00:00;10-01-2024 7:00;24;24;0;215;7;2;0;1;1;0;0
10-01-2024;8:00:00;10-01-2024 8:00;80;80;0;291;8;2;0;1;1;0;1
10-01-2024;9:00:00;10-01-2024 9:00;173;173;0;293;9;2;0;1;1;0;1
10-01-2024;10:00:00;10-01-2024 10:00;181;180;1;290;10;2;0;1;1;0;1
10-01-2024;11:00:00;10-01-2024 11:00;223;214;9;323;11;2;0;1;1;0;1
10-01-2024;12:00:00;10-01-2024 12:00;217;214;3;295;12;2;0;1;1;0;1
10-01-2024;13:00:00;10-01-2024 13:00;219;206;13;292;13;2;0;1;1;0;1
10-01-2024;14:00:00;10-01-2024 14:00;161;159;2;305;14;2;0;1;1;0;1
10-01-2024;15:00:00;10-01-2024 15:00;153;153;0;331;15;2;0;1;1;0;1
10-01-2024;16:00:00;10-01-2024 16:00;161;158;3;311;16;2;0;1;1;0;1
10-01-2024;17:00:00;10-01-2024 17:00;163;160;3;312;17;2;0;1;1;0;1
10-01-2024;18:00:00;10-01-2024 18:00;148;148;0;313;18;2;0;1;1;0;0
10-01-2024;19:00:00;10-01-2024 19:00;99;98;1;310;19;2;0;1;1;0;0
10-01-2024;20:00:00;10-01-2024 20:00;113;112;1;252;20;2;0;1;1;0;0
10-01-2024;21:00:00;10-01-2024 21:00;105;105;0;248;21;2;0;1;1;0;0
10-01-2024;22:00:00;10-01-2024 22:00;76;76;0;273;22;2;0;1;1;0;0
10-01-2024;23:00:00;10-01-2024 23:00;40;40;0;226;23;2;0;1;1;0;0
11-01-2024;0:00:00;11-01-2024 0:00;13;12;1;188;0;3;0;1;1;0;0
11-01-2024;1:00:00;11-01-2024 1:00;3;3;0;93;1;3;0;1;1;0;0
11-01-2024;2:00:00;11-01-2024 2:00;25;18;7;185;2;3;0;1;1;0;0
11-01-2024;3:00:00;11-01-2024 3:00;1;1;0;148;3;3;0;1;1;0;0
11-01-2024;4:00:00;11-01-2024 4:00;1;1;0;187;4;3;0;1;1;0;0
11-01-2024;5:00:00;11-01-2024 5:00;3;3;0;262;5;3;0;1;1;0;0
11-01-2024;6:00:00;11-01-2024 6:00;6;6;0;257;6;3;0;1;1;0;0
11-01-2024;7:00:00;11-01-2024 7:00;16;15;1;216;7;3;0;1;1;0;0
11-01-2024;8:00:00;11-01-2024 8:00;58;58;0;275;8;3;0;1;1;0;1
11-01-2024;9:00:00;11-01-2024 9:00;118;118;0;269;9;3;0;1;1;0;1
11-01-2024;10:00:00;11-01-2024 10:00;175;174;1;320;10;3;0;1;1;0;1
11-01-2024;11:00:00;11-01-2024 11:00;207;206;1;310;11;3;0;1;1;0;1
11-01-2024;12:00:00;11-01-2024 12:00;162;162;0;266;12;3;0;1;1;0;1
11-01-2024;13:00:00;11-01-2024 13:00;151;150;1;278;13;3;0;1;1;0;1
11-01-2024;14:00:00;11-01-2024 14:00;144;143;1;291;14;3;0;1;1;0;1
11-01-2024;15:00:00;11-01-2024 15:00;158;158;0;259;15;3;0;1;1;0;1
11-01-2024;16:00:00;11-01-2024 16:00;137;137;0;292;16;3;0;1;1;0;1
11-01-2024;17:00:00;11-01-2024 17:00;122;122;0;307;17;3;0;1;1;0;1
11-01-2024;18:00:00;11-01-2024 18:00;107;107;0;296;18;3;0;1;1;0;0
11-01-2024;19:00:00;11-01-2024 19:00;102;102;0;292;19;3;0;1;1;0;0
11-01-2024;20:00:00;11-01-2024 20:00;92;92;0;273;20;3;0;1;1;0;0
11-01-2024;21:00:00;11-01-2024 21:00;82;82;0;259;21;3;0;1;1;0;0
11-01-2024;22:00:00;11-01-2024 22:00;59;59;0;234;22;3;0;1;1;0;0
11-01-2024;23:00:00;11-01-2024 23:00;28;28;0;216;23;3;0;1;1;0;0
12-01-2024;0:00:00;12-01-2024 0:00;11;11;0;200;0;4;0;1;1;0;0
12-01-2024;1:00:00;12-01-2024 1:00;6;6;0;175;1;4;0;1;1;0;0
12-01-2024;2:00:00;12-01-2024 2:00;1;1;0;338;2;4;0;1;1;0;0
12-01-2024;4:00:00;12-01-2024 4:00;3;3;0;266;4;4;0;1;1;0;0
12-01-2024;5:00:00;12-01-2024 5:00;1;1;0;482;5;4;0;1;1;0;0
12-01-2024;6:00:00;12-01-2024 6:00;1;1;0;99;6;4;0;1;1;0;0
12-01-2024;7:00:00;12-01-2024 7:00;14;14;0;298;7;4;0;1;1;0;0
12-01-2024;8:00:00;12-01-2024 8:00;55;55;0;301;8;4;0;1;1;0;1
12-01-2024;9:00:00;12-01-2024 9:00;90;90;0;299;9;4;0;1;1;0;1
12-01-2024;10:00:00;12-01-2024 10:00;164;164;0;231;10;4;0;1;1;0;1
12-01-2024;11:00:00;12-01-2024 11:00;172;172;0;280;11;4;0;1;1;0;1
12-01-2024;12:00:00;12-01-2024 12:00;178;178;0;286;12;4;0;1;1;0;1
12-01-2024;13:00:00;12-01-2024 13:00;158;158;0;250;13;4;0;1;1;0;1
12-01-2024;14:00:00;12-01-2024 14:00;128;128;0;251;14;4;0;1;1;0;1
12-01-2024;15:00:00;12-01-2024 15:00;110;110;0;276;15;4;0;1;1;0;1
12-01-2024;16:00:00;12-01-2024 16:00;121;121;0;260;16;4;0;1;1;0;1
12-01-2024;17:00:00;12-01-2024 17:00;138;138;0;260;17;4;0;1;1;0;1
12-01-2024;18:00:00;12-01-2024 18:00;113;113;0;259;18;4;0;1;1;0;0
12-01-2024;19:00:00;12-01-2024 19:00;75;75;0;262;19;4;0;1;1;0;0
12-01-2024;20:00:00;12-01-2024 20:00;81;81;0;247;20;4;0;1;1;0;0
12-01-2024;21:00:00;12-01-2024 21:00;66;66;0;265;21;4;0;1;1;0;0
12-01-2024;22:00:00;12-01-2024 22:00;75;75;0;220;22;4;0;1;1;0;0
12-01-2024;23:00:00;12-01-2024 23:00;31;31;0;230;23;4;0;1;1;0;0
13-01-2024;0:00:00;13-01-2024 0:00;10;9;1;327;0;5;1;1;1;0;0
13-01-2024;1:00:00;13-01-2024 1:00;4;4;0;117;1;5;1;1;1;0;0
13-01-2024;2:00:00;13-01-2024 2:00;4;4;0;592;2;5;1;1;1;0;0
13-01-2024;3:00:00;13-01-2024 3:00;2;2;0;372;3;5;1;1;1;0;0
13-01-2024;4:00:00;13-01-2024 4:00;5;5;0;187;4;5;1;1;1;0;0
13-01-2024;5:00:00;13-01-2024 5:00;2;2;0;479;5;5;1;1;1;0;0
13-01-2024;6:00:00;13-01-2024 6:00;3;2;1;292;6;5;1;1;1;0;0
13-01-2024;7:00:00;13-01-2024 7:00;10;8;2;233;7;5;1;1;1;0;0
13-01-2024;8:00:00;13-01-2024 8:00;30;30;0;292;8;5;1;1;1;0;1
13-01-2024;9:00:00;13-01-2024 9:00;74;73;1;285;9;5;1;1;1;0;1
13-01-2024;10:00:00;13-01-2024 10:00;80;80;0;272;10;5;1;1;1;0;1
13-01-2024;11:00:00;13-01-2024 11:00;86;86;0;254;11;5;1;1;1;0;1
13-01-2024;12:00:00;13-01-2024 12:00;78;78;0;252;12;5;1;1;1;0;1
13-01-2024;13:00:00;13-01-2024 13:00;85;85;0;251;13;5;1;1;1;0;1
13-01-2024;14:00:00;13-01-2024 14:00;76;76;0;299;14;5;1;1;1;0;1
13-01-2024;15:00:00;13-01-2024 15:00;75;75;0;249;15;5;1;1;1;0;1
13-01-2024;16:00:00;13-01-2024 16:00;41;41;0;301;16;5;1;1;1;0;1
13-01-2024;17:00:00;13-01-2024 17:00;55;55;0;236;17;5;1;1;1;0;1
13-01-2024;18:00:00;13-01-2024 18:00;52;52;0;260;18;5;1;1;1;0;0
13-01-2024;19:00:00;13-01-2024 19:00;53;53;0;226;19;5;1;1;1;0;0
13-01-2024;20:00:00;13-01-2024 20:00;42;42;0;212;20;5;1;1;1;0;0
13-01-2024;21:00:00;13-01-2024 21:00;57;57;0;222;21;5;1;1;1;0;0
13-01-2024;22:00:00;13-01-2024 22:00;51;51;0;210;22;5;1;1;1;0;0
13-01-2024;23:00:00;13-01-2024 23:00;18;17;1;251;23;5;1;1;1;0;0
14-01-2024;0:00:00;14-01-2024 0:00;10;10;0;311;0;6;1;1;1;0;0
14-01-2024;1:00:00;14-01-2024 1:00;2;2;0;360;1;6;1;1;1;0;0
14-01-2024;2:00:00;14-01-2024 2:00;29;17;12;191;2;6;1;1;1;0;0
14-01-2024;3:00:00;14-01-2024 3:00;3;3;0;153;3;6;1;1;1;0;0
14-01-2024;4:00:00;14-01-2024 4:00;1;1;0;243;4;6;1;1;1;0;0
14-01-2024;6:00:00;14-01-2024 6:00;2;2;0;413;6;6;1;1;1;0;0
14-01-2024;7:00:00;14-01-2024 7:00;14;14;0;244;7;6;1;1;1;0;0
14-01-2024;8:00:00;14-01-2024 8:00;23;23;0;246;8;6;1;1;1;0;1
14-01-2024;9:00:00;14-01-2024 9:00;32;32;0;278;9;6;1;1;1;0;1
14-01-2024;10:00:00;14-01-2024 10:00;83;83;0;233;10;6;1;1;1;0;1
14-01-2024;11:00:00;14-01-2024 11:00;74;72;2;220;11;6;1;1;1;0;1
14-01-2024;12:00:00;14-01-2024 12:00;79;79;0;213;12;6;1;1;1;0;1
14-01-2024;13:00:00;14-01-2024 13:00;59;59;0;207;13;6;1;1;1;0;1
14-01-2024;14:00:00;14-01-2024 14:00;52;52;0;259;14;6;1;1;1;0;1
14-01-2024;15:00:00;14-01-2024 15:00;41;41;0;245;15;6;1;1;1;0;1
14-01-2024;16:00:00;14-01-2024 16:00;37;37;0;216;16;6;1;1;1;0;1
14-01-2024;17:00:00;14-01-2024 17:00;34;34;0;322;17;6;1;1;1;0;1
14-01-2024;18:00:00;14-01-2024 18:00;37;37;0;258;18;6;1;1;1;0;0
14-01-2024;19:00:00;14-01-2024 19:00;31;31;0;212;19;6;1;1;1;0;0
14-01-2024;20:00:00;14-01-2024 20:00;41;41;0;249;20;6;1;1;1;0;0
14-01-2024;21:00:00;14-01-2024 21:00;53;52;1;205;21;6;1;1;1;0;0
14-01-2024;22:00:00;14-01-2024 22:00;50;50;0;229;22;6;1;1;1;0;0
